school,exam,extract,question,choiceA,choiceB,choiceC,choiceD,choiceE,choiceF,choiceG,correct_answer,rationale,question_type,image,url,wrong_answer
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,White blood cells are responsible for:,delivering oxygen to the bodies cells,the clotting of the blood,fighting infection,making synovial fluid,,,,C,"White blood cells, also known as leukocytes, are a crucial component of the immune system. Their primary function is to identify and destroy foreign invaders, such as bacteria, viruses, fungi, and parasites, thereby fighting infection and protecting the body from disease. Red blood cells (A) deliver oxygen, platelets (B) are involved in clotting, and synovial fluid (D) is produced in joints.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,Slander is:,written,spoken,abuse,nonverbal,,,,B,"Slander is a form of defamation that involves making false and damaging statements about someone that are spoken (oral). If the false and damaging statements are written, it is called libel. Both slander and libel are forms of defamation, which is the act of damaging someone's good reputation. Abuse (C) refers to harmful treatment, and nonverbal (D) refers to communication without words.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,One of the very early signs of Alzheimer's disease is:,forgetfulness,combativeness,hostility,tremors of hands,,,,A,"One of the earliest and most common signs of Alzheimer's disease is memory loss, particularly forgetfulness that disrupts daily life. This often manifests as difficulty remembering recently learned information, important dates or events, or constantly asking for the same information. Combativeness, hostility, and tremors of the hands (associated with Parkinson's disease) are typically later-stage symptoms or indicative of other neurological conditions, not usually early signs of Alzheimer's.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Choose the correct way to answer the telephone:,"""Hello, Royal Care. What can I help you with today?""","""Good morning, how are you? Can I help you today?""","""Royal Care, this is Jill. How may I help you?""","""Hello, this is Jill. Can I find you a nurse?""",,,,C,"When answering the telephone in a professional healthcare setting, it is standard practice to identify the facility (e.g., ""Royal Care""), state your name, and then offer assistance. This provides clear information to the caller and demonstrates professionalism and helpfulness. Options A and B are less formal or complete. Option D does not identify the facility and immediately tries to pass the call, which may not always be appropriate or necessary.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,"Mr. Hyde has Parkinson's disease and has severe tremors, and insists on smoking several times a day. The nursing assistant should:",tell him he will have to stop smoking,"allow him to smoke unattended, when he chooses",make sure he is attended when he smokes,tell his family about his smoking,,,,C,"Residents with Parkinson's disease and severe tremors are at a high risk of accidental fires if they smoke unsupervised due to their impaired motor control and potential for dropping cigarettes or hot ashes. While smoking is a health risk, residents in long-term care facilities generally have the right to make choices about their lifestyle, provided it doesn't endanger themselves or others. Therefore, the nursing assistant's responsibility is to ensure their safety by supervising them during smoking (C), not to prevent them from smoking (A), allow them to smoke unattended (B), or simply tell the family (D) without addressing the immediate safety concern.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,"To prevent the spread of germs after giving a resident a tub bath, you should:",disinfect the tub before the next resident bathes,rinse the tub in hot water before the next resident bathes,make sure the resident is dressed in clean clothes,drain the water completely out of the tub,,,,A,"To effectively prevent the spread of germs between residents, the tub must be thoroughly cleaned and disinfected after each use. Disinfection significantly reduces or eliminates pathogenic microorganisms. Rinsing with hot water (B) or simply draining (D) is insufficient to kill microorganisms. While ensuring the resident is dressed in clean clothes (C) is good practice for the resident's hygiene, it does not address the contamination of the tub itself for the next user.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,A lack of interest is defined as:,apathy,happiness,a phobia,delusional,,,,A,"Apathy is defined as a lack of interest, enthusiasm, or concern. It describes a state of indifference or suppression of emotion. Happiness is an emotion of joy or contentment. A phobia is an irrational and intense fear of a specific object or situation. Delusional refers to having false beliefs that are not based in reality and are firmly held despite evidence to the contrary.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,The instrument used to listen to the heart is called a:,sphygmomanometer,stethoscope,autoclave,blood pressure cuff,,,,B,"A stethoscope is a medical instrument used to auscultate, or listen to, internal sounds of the body, such as heart sounds, lung sounds, and bowel sounds. A sphygmomanometer (A) and blood pressure cuff (D) are components used together to measure blood pressure. An autoclave (C) is a device used for sterilization.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,"When changing a gown of a resident with an IV, you should:",keep the IV bag even with the heart and slide it through the sle,ask the nurse to disconnect the IV and change the gown,keep the IV bag higher than the IV site and slide it through the sleeve,disconnect the IV bag and change the gown and reconnect,,,,C,"When changing a gown for a resident with an intravenous (IV) infusion, it is crucial to keep the IV bag elevated higher than the IV site. This maintains gravity flow of the IV fluid into the vein, preventing blood from flowing back into the tubing and clotting the line, and also ensures proper administration of medication. The gown should then be carefully threaded over the IV tubing and bag. Only nurses are trained and authorized to disconnect and reconnect IVs (B, D), and attempting to do so is outside the CNA's scope of practice and unsafe.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,Mrs. Finney seems calm and is putting her affairs in order and making arrangements for her loved ones. The stage of grief that she is experiencing is:,acceptance,bargaining,denial,depression,,,,A,"According to Elisabeth KÃ¼bler-Ross's five stages of grief (DABDA â€“ Denial, Anger, Bargaining, Depression, Acceptance), the stage where an individual facing terminal illness comes to terms with their mortality, achieves a sense of peace, and begins to make arrangements for their end-of-life affairs is acceptance. This stage is characterized by a calm demeanor and a readiness to face what is to come, unlike the emotional turmoil associated with denial, bargaining, or depression.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,"Shuffling walk and standing in one spot as if frozen in place, are signs of:",multiple sclerosis,Huntington's chorea,muscular dystrophy,Parkinson's disease,,,,D,"A shuffling gait (bradykinesia or hypokinesia), difficulty initiating movement, and ""freezing"" (a temporary, involuntary inability to move, often during walking) are classic motor symptoms characteristic of Parkinson's disease. These symptoms are caused by the degeneration of dopamine-producing neurons in the brain. While other neurological conditions can affect gait, these specific descriptors strongly point to Parkinson's disease.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Upholding resident rights:,is a matter of choice,is not a nursing assistant's responsibility,is a legal requirement,makes the facility safer,,,,C,"Upholding resident rights is not merely a matter of choice or an optional part of care; it is a fundamental legal and ethical requirement mandated by federal and state laws (such as the Omnibus Budget Reconciliation Act of 1987, OBRA '87). Nursing assistants are legally obligated to protect and promote these rights, and failure to do so can result in serious legal consequences for the individual and the facility. While upholding rights does contribute to a safer and more ethical environment for residents, its primary classification is a legal mandate.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,"If a resident has eyeglasses, it is important to ensure they are:",dusty and difficult to see through,covered with a white film,free of dirt and debris,very tightly fitting,,,,C,"For residents who wear eyeglasses, it is essential for their visual acuity, comfort, and safety that their glasses are clean and free from dirt and debris. Dirty glasses impede vision, potentially leading to falls, headaches, or reduced participation in activities. Options A and B describe conditions that should be avoided as they impair vision. Option D, ""very tightly fitting,"" can cause discomfort or pressure sores and is not a desirable characteristic for eyeglasses.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,The most common food that causes choking is:,applesauce,meat,ice cream,peas,,,,B,"Meat, particularly large, unchewed pieces or dry, tough cuts, is one of the most common causes of choking incidents, especially in older adults or those with dysphagia (difficulty swallowing). Its fibrous texture makes it difficult to chew and swallow properly, increasing the risk of it becoming lodged in the airway. Soft foods like applesauce and ice cream, or small, easily chewed vegetables like peas, pose a much lower choking risk.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,The kidneys are part of which system?,urinary,reproductive,circulatory,endocrine,,,,A,"The kidneys are the main organs of the urinary (or renal) system. Their primary function is to filter waste products and excess water from the blood to produce urine, which is then transported to the bladder and expelled from the body. While they play some secondary roles in blood pressure regulation (related to the circulatory system) and hormone production (related to the endocrine system), their primary systemic classification is urinary. They are not part of the reproductive system.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Mr. Tidewater has had congestive heart failure for years and prefers to sleep with his head elevated. He likes this position because he can:,avoid cloudy vision,breathe easier,avoid choking,sleep more soundly,,,,B,"Patients with congestive heart failure (CHF) often experience fluid buildup in the lungs (pulmonary edema), which can cause shortness of breath (dyspnea), especially when lying flat (orthopnea). Elevating the head of the bed uses gravity to reduce the fluid accumulation in the lungs, making it significantly easier for them to breathe and promoting better oxygenation. While improved breathing might help them sleep more soundly (D) as a result, the primary physiological benefit is improved respiration. It's not directly related to cloudy vision or specifically preventing choking, though proper positioning generally reduces aspiration risk.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Oral care on an unconscious resident should be completed:,once a shift,once a day,every two hours,every four hours,,,,C,"Unconscious residents are at high risk for oral complications such as dry mouth, gum disease, and aspiration of oral secretions or food particles into the lungs. Therefore, frequent oral care, typically every two hours, is crucial to maintain oral hygiene, keep mucous membranes moist, and reduce the risk of infection, particularly aspiration pneumonia. Less frequent care (once a shift, once a day, every four hours) would not be sufficient to address these risks.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,A cause of constipation can be:,increased fluid intake,high fiber diet,certain medications,increased activity,,,,C,"Many medications, particularly opioids, anticholinergics, iron supplements, and some antidepressants, can have constipation as a common side effect by slowing down bowel movements or affecting bowel function. Increased fluid intake (A) and a high-fiber diet (B) are generally *preventative* measures for constipation, while increased activity (D) promotes regular bowel movements, thus reducing the risk of constipation.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,The assignment and acceptance of a task that the nurse gives to the CNA is called:,direct transmission,displacement,delegation,indirect transmission,,,,C,"The process by which a licensed nurse authorizes a competent person (like a nursing assistant) to perform a specific nursing task that is within the scope of practice for the delegator and the delegatee, but may be outside the delegatee's usual routine duties, is called delegation. This involves the nurse assigning responsibility for the task while retaining overall accountability for the patient's care. Direct and indirect transmission relate to infection control, and displacement is a psychological defense mechanism.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Mrs. Erie is a new resident at Shady Hollow Care. The first thing a nursing assistant should do during Mrs. Erie's admission is:,having Mrs. Erie sign a general consent for treatment,starting her IV,having Mrs. Erie sign a DNR,transporting Mrs. Erie to her room,,,,D,"The very first step in a resident's admission process for a nursing assistant is typically to welcome the resident, transport them safely to their assigned room, and help them settle in and get oriented to their new environment. Signing consents (A) or Do Not Resuscitate (DNR) orders (C) are typically done by the resident or their legal representative with a nurse or doctor, and starting an IV (B) is a nursing procedure outside the scope of a CNA. The CNA's role begins with safely assisting the resident to their new living space and ensuring their immediate comfort.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Normal signs of the aging process include:,"a better sense of taste, forgetfulness, and senility","wrinkles, loss of hair color, and dry skin","blindness, irritability, and contractures","diarrhea, increased appetite, and stomach ulcers",,,,B,"Normal aging involves predictable physical changes. Wrinkles in the skin, graying or loss of hair color, and drier, thinner skin are all common and normal physiological changes associated with the aging process. While some forgetfulness can be a normal part of aging, ""senility"" is an outdated term often associated with severe cognitive decline, which is not considered a normal part of aging. A sense of taste typically diminishes, not improves, with age. Blindness, severe irritability, and contractures are usually pathological conditions, not normal aging. Diarrhea, increased appetite, and stomach ulcers are also not normal signs of aging.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,You are assigned to a forty-five year old dying resident with comfort measures only. What would be included in the resident's care?,"bathing, backrub, mouth care","physical therapy, bathing, turning","vigorous exercise, strict diet, backrub","mouth care, postmortem care, suctioning",,,,A,"For a dying resident on comfort measures only, the focus of care shifts entirely from curative treatments to maximizing comfort and dignity. This includes providing excellent personal care to alleviate symptoms and maintain hygiene, such as regular bathing, gentle backrubs for relaxation, and frequent mouth care to keep the mucous membranes moist and comfortable, especially if the resident is not eating or drinking much. Physical therapy (B) and vigorous exercise (C) are typically not part of comfort measures for a dying patient. Postmortem care (D) is performed *after* death, not as part of ongoing comfort measures while alive. Suctioning might be used for comfort if there are respiratory secretions but is not as universally foundational as basic personal hygiene for comfort.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,A common sign of diabetes is:,craving sugar,excessive thirst,a loss of appetite,excess energy,,,,B,"Excessive thirst (polydipsia) is one of the classic and common signs of diabetes mellitus, along with frequent urination (polyuria) and increased hunger (polyphagia). In diabetes, high blood glucose levels cause the kidneys to excrete more water, leading to dehydration and an increased feeling of thirst. While changes in appetite can occur, loss of appetite is less typical than increased hunger in untreated diabetes, and excess energy is the opposite of the fatigue often experienced by individuals with uncontrolled diabetes.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Nursing assistant misconduct includes:,arguing with another nursing assistant in the presence of a resi,denying access to a family member that a resident is refusing t,removing a resident's possessions from the room at the nurse's,reporting a threat of suicide to the nurse against a resident's w,,,,D,"The question asks to identify nursing assistant misconduct. Reporting a threat of suicide to the nurse (Option D) is not misconduct; it is a critical and mandatory action for patient safety. Misconduct refers to unethical, unprofessional, or improper behavior that goes against established standards of conduct, ethics, or legal requirements in healthcare. If a resident expresses intent to harm themselves, a nursing assistant has a professional and ethical duty to report this immediately to the nurse or appropriate supervisor to ensure the resident receives necessary intervention and protection. Other options like arguing in front of residents (unprofessional), or improperly handling a resident's possessions (potentially theft or negligence) would constitute misconduct, but the selected answer is a proper and responsible action.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Aromatherapy involves the use of essential oils to:,used to treat allergies,liberally applied to the skin,used to promote relaxation,placed in the person's food,,,,C,"Aromatherapy is a holistic healing treatment that uses natural plant extracts (essential oils) for health and well-being. Its primary purposes often include promoting relaxation, reducing stress, improving mood, and alleviating minor symptoms. While some oils might have other properties, they are not typically used to treat allergies, should not be liberally applied (as they are potent and require dilution and careful application), and are generally not ingested by CNAs without specific medical orders.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,"If a nurse aide notices that a resident who suffers from dysphagia (difficulty swallowing) is coughing during meals, the nurse aide should first:",feed the resident and not report it to the nurse,assist the resident in eating her meal,offer to call a nurse aide from another unit to help,review the resident's care plan to determine accuracy,,,,B,"If a resident with dysphagia is coughing during meals, it indicates a potential aspiration risk. The nurse aide should immediately ensure the resident's safety, which involves stopping the feeding if the coughing is severe, repositioning them, and then continuing to assist them with their meal *safely* by following the care plan. This plan might include specific feeding techniques, thickened liquids, or pureed foods. It is crucial to report this observation to the nurse promptly, but immediate safety during the meal is paramount. Options A and D are inappropriate, and C is not the immediate first action.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,"During your resident's shower, you noticed that one of your gloves has torn and your hand has been exposed to bodily fluids. Your best steps are:","remove gloves, dispose of gloves, perform hand hygiene, replace gloves","remove gloves, replace gloves, continue with shower","call for help, remove gloves, perform hand hygiene, replace glo","call for help, perform hand hygiene, replace gloves, continue w",,,,A,"If a glove tears and you are exposed to bodily fluids, the immediate and correct procedure for infection control is to first remove the contaminated gloves safely, dispose of them properly, thoroughly wash your hands (perform hand hygiene) to remove any contaminants, and then don new gloves before continuing with care. Calling for help (C, D) might be necessary if the resident's safety is compromised by stopping care, but the immediate priority for infection control is to decontaminate your hands. Option B skips the crucial step of hand hygiene.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,"If a resident wants to make a complaint of abuse, the nursing assistant should:",confirm the abuse has occurred before reporting it,assist the resident in reporting the abuse,retaliate against the resident for complaining,ask other residents if they have seen abuse occurring,,,,B,"If a resident expresses a desire to make a complaint of abuse, the nursing assistant's ethical and legal obligation is to assist the resident in reporting it according to facility policy and state regulations. It is not the CNA's role to investigate or ""confirm"" the abuse (A); rather, their role is to facilitate the reporting process to the appropriate authorities. Retaliation (C) is illegal and unethical. Asking other residents for confirmation (D) is inappropriate and can compromise privacy and the investigation process.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,"While training a new nursing assistant, John, you should tell them that only _____ should be disposed of in a sharps container.",orange stick,dirty gloves,broken glass,needles,,,,D,"A sharps container is specifically designed for the safe disposal of ""sharps,"" which are objects that can puncture or cut skin, such as needles, lancets, syringes with attached needles, and broken glass. This prevents needlestick injuries and the spread of bloodborne pathogens. Dirty gloves (B) should be disposed of in a biohazard waste bin or regular trash depending on facility policy, but never in a sharps container as they are not sharp and would quickly fill the container, rendering it unusable for its intended purpose. Orange sticks (A) are generally for nail care and are not sharp enough to require a sharps container.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,"To assist a resident with a paralyzed arm to put on a shirt, you should:",put the shirt on the strong arm first,first button the shirt and then pull it over the resident's head,put the shirt on the weak arm first,stand behind the resident and slip the shirt on both arms at the,,,,C,"When assisting a resident with dressing and they have a paralyzed or weaker arm, the general rule is to dress the weaker or affected side first. This approach allows for easier manipulation of the garment over the impaired limb and reduces strain and discomfort on that side. When undressing, the process is reversed: remove from the strong side first. Options B and D are inappropriate for proper dressing technique, especially with a paralyzed arm.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,The responsibility of the Ombudsman is to:,represent the facility staff in labor negotiations,change the laws regarding long term care facilities,represent the facility during a resident grievance,investigate complaints about violation of rights,,,,D,"An Ombudsman, particularly in the context of long-term care facilities, is an independent advocate whose primary role is to protect and promote the rights of residents. This includes investigating and resolving complaints made by or on behalf of residents regarding alleged violations of their rights, quality of care, or other concerns. They act as an impartial third party to ensure residents' voices are heard and their rights are upheld. They do not represent facility staff, change laws, or represent the facility itself during grievances.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,"Each day for the past five days, Mr. Shark has told you the same story as you prepare him for his afternoon nap. Your best response would be to:",gently remind the resident that you already heard the story yes,encourage the resident to share the story in even greater detail,ask the resident why this story is so important to him,remind the resident that it is time for a nap and you will listen to,,,,B,"For residents who frequently repeat stories, especially those with cognitive impairments, it's often more beneficial to engage with them and encourage them to share details rather than correcting or reminding them that they've told it before. This approach validates their experience, promotes communication, and avoids causing frustration or embarrassment. It aligns with person-centered care and can be a form of reminiscence therapy, focusing on the feelings and memories evoked by the story.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,A resident has chosen not to receive CPR. The nursing assistant should:,tell the resident CPR will save them,respect the resident's decision,suggest the resident discuss this with family,tell the resident they understand,,,,B,"A resident's decision to not receive CPR (often documented as a DNR or Do Not Resuscitate order) is a legal and ethical right to self-determination and autonomy. Nursing assistants must always respect and uphold the resident's autonomous decisions regarding their care, even if those decisions differ from what others might choose. Attempting to persuade them (A), forcing family discussion (C), or simply stating understanding without actively respecting their choice are inappropriate responses.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,A sphygmomanometer is a:,stethoscope,pulse oximeter,blood pressure gauge,thermometer,,,,C,"A sphygmomanometer is the medical instrument used to measure blood pressure. It typically consists of an inflatable cuff, a pump, and a manometer (gauge) to measure the pressure. A stethoscope (A) is used to listen to internal sounds, a pulse oximeter (B) measures oxygen saturation, and a thermometer (D) measures temperature.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,"When washing a resident's face, use a mitted washcloth and wash the eyes:",from the inner to the outer aspect of the eye,in a circular motion around the eye,from the outer to the inner aspect of the eye,only the lower portion of the eye,,,,A,"When washing a resident's eyes, it is essential to wash from the inner canthus (the corner nearest the nose) to the outer canthus (the corner away from the nose). This method helps to prevent the spread of microorganisms from the outer, potentially less clean, area of the eye towards the tear ducts, which drain into the nasal passages and can lead to infection. Using a circular motion or washing from outer to inner could introduce pathogens into the eye or tear ducts.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Your direct supervisor asked you to wipe down the equipment. This process is known as:,sterilization,disinfecting,discarding,infecting,,,,B,"Wiping down surfaces or equipment to reduce or eliminate pathogenic microorganisms is known as disinfecting. Disinfection significantly reduces the number of microbes but may not kill all spores. Sterilization (A) is a more rigorous process that destroys all forms of microbial life, including spores, typically done with heat or chemicals for medical instruments. Discarding (C) means throwing away, and infecting (D) is the act of causing an infection.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,The term for special care of a dying person is:,respite care,continuous supportive care,rehabilitative care,hospice care,,,,D,"Hospice care is a specialized type of care that provides comfort and support to individuals who are terminally ill and are nearing the end of their lives, typically when a life expectancy of six months or less is projected. The focus is on pain and symptom management, as well as emotional, social, and spiritual support, rather than curative treatment. Respite care (A) provides temporary relief for caregivers, continuous supportive care (B) is a broad term, and rehabilitative care (C) aims to restore function.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,"During an emergency disaster situation, the nursing assistant's first priority is to:",pack their personal belongings and head home,immediately call 911 and alert local authorities,immediately call the resident's family to come and help,remain calm and know the appropriate action to take,,,,D,"In any emergency situation, the first and most fundamental step for a nursing assistant, or any healthcare professional, is to remain calm. Panic can lead to poor decision-making and jeopardize safety for both themselves and residents. Once calm, they can then effectively assess the situation and implement the appropriate emergency protocols, which often include established procedures like RACE (Rescue, Alarm, Contain, Extinguish) for fire, or other disaster-specific plans. Calling 911 (B) is usually done by designated personnel, and contacting family (C) is typically a later step after immediate safety is ensured. Packing personal belongings (A) is completely inappropriate and unprofessional.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,The most important information that a nursing assistant needs to communicate or document is:,any personal information the resident has shared,information that is needed to provide care,the directions for locating the care plan book,any information about what happened during the previous day,,,,B,"The most critical information for a nursing assistant to communicate and document is anything directly relevant to the resident's care and well-being. This includes changes in condition, observations, what care was provided, and the resident's response to care. This information ensures continuity of care, informs the care team's decisions, and contributes to the resident's safety and effective treatment. While personal information (A) is kept confidential, and previous day's events (D) are part of care, the immediate information needed for current and future care is paramount. Locating the care plan book (C) is a procedural step, not the information itself.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,The nursing assistant is going on break and observes a resident slumped in their wheelchair. The nursing assistant should:,reposition the resident immediately,report this to the supervisor,tell the assistant assigned to the resident,reposition the resident after break,,,,A,"A slumped position in a wheelchair indicates a potential safety risk, such as increased risk of pressure injuries, impaired circulation, or even difficulty breathing if the airway is compromised. The nursing assistant's immediate priority is to ensure the resident's safety and comfort by repositioning them correctly. Delaying action, simply reporting to a supervisor without taking immediate steps, or waiting until after a break would be a neglect of duty and could lead to harm.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,"When working with residents who have a diagnosis of dementia, you should:",write everything down for the resident so the resident doesn't a,approach the resident from the front when you want to speak to them,correct the resident when the resident states the year is 1950 a,offer the resident five choices of clothing options so the reside,,,,B,"When interacting with residents who have dementia, it is crucial to approach them from the front to avoid startling them. This allows them to see you clearly and register your presence, reducing potential confusion or agitation. Writing everything down (A) may not be helpful if the resident has cognitive impairments affecting reading or comprehension. Correcting their perception of reality (C) can cause distress and frustration, as per validation therapy principles. Offering too many choices (D), like five clothing options, can be overwhelming and lead to anxiety or decision paralysis; offering one or two simple choices is usually more effective.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,"When obtaining a rectal temperature, you would insert the thermometer into the rectum about:",6-8 inches,4-5 inches,2-3 inches,1/2-1 inch,,,,D,"When taking a rectal temperature in an adult, the thermometer probe should be inserted gently about 1/2 to 1 inch (1.2 to 2.5 cm) into the rectum. This depth is sufficient to reach the appropriate site for an accurate core temperature reading without causing injury or discomfort. Inserting it deeper, as in options A, B, or C, is unnecessary and poses a significant risk of rectal perforation.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,A 200 ml cup is 3/4 full. A 120 ml glass is 1/4 full. What is the total fluid amount?,140 ml,180 ml,240 ml,320 ml,,,,B,"To find the total fluid amount, calculate the volume in each container and then sum them:
 1. For the 200 ml cup that is 3/4 full: (3/4) * 200 ml = 150 ml.
 2. For the 120 ml glass that is 1/4 full: (1/4) * 120 ml = 30 ml.
 3. Total fluid amount = 150 ml + 30 ml = 180 ml.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,"When placing a resident on a fracture pan, the nursing assistant should position the:",handle end between the legs,small end under the thighs,handle end under the coccyx,handle end under the buttocks,,,,C,"A fracture pan is specifically designed with a flatter, lower side to minimize hip flexion, making it easier and less painful for residents with hip fractures, hip replacements, or other conditions preventing full hip flexion. When placing a resident on a fracture pan, the flatter, handle end should be placed under the resident's coccyx (tailbone) or lower back, allowing the narrower, higher end to be positioned under the buttocks. This orientation ensures proper positioning, minimizes discomfort, and prevents injury.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,"Mr. Thomas is on restricted fluids. He drank 180 ml of coffee, 90 ml of juice, and another cup of 120 ml. What is his total fluid intake for the day?",346,390,810,854,,,,B,"To calculate Mr. Thomas's total fluid intake, sum the given volumes: 180 ml of coffee + 90 ml of juice + 120 ml from another cup = 390 ml. This calculation provides the total fluid intake for the day.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,The STNA is working with a resident who has Sundowning syndrome. This resident is most likely to:,become sleepy when the sun sets,become agitated in the late afternoon,becomes hard to arouse in the late afternoon,will be diagnosed with stage 6 Alzheimer's Disease,,,,B,"Sundowning is a common symptom of dementia, characterized by increased confusion, agitation, anxiety, and sometimes aggression that typically begins in the late afternoon or early evening and continues into the night. It is a behavioral pattern linked to the time of day, not directly to becoming sleepy or hard to arouse, nor is it a diagnostic criterion for a specific Alzheimer's stage.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,"A co-worker has asked you to come into the resident's room because they need assistance with a resident who is agitated. To de-escalate the situation, you should enter the room:",with your arms up to protect your face,with defensive posturing,"in a calm, non-threatening manner with your hands at your side",behind your co-worker because you are just there as a witness,,,,C,"When approaching an agitated resident, maintaining a calm and non-threatening demeanor is paramount for de-escalation. Entering with hands visible (at your side, not defensively postured or covering your face) and a relaxed posture signals no intent to harm and helps the resident feel less threatened, promoting a safer environment for both staff and resident. Hiding behind a co-worker or displaying defensive postures can heighten the resident's anxiety or aggression.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,"The nursing assistant observes smoke coming from a resident's room. The first step would be to remove the resident from the room, the next step would be to:",obtain the nearest fire extinguisher,take the fire extinguisher to the fire,call the fire department and report,pull the fire alarm,,,,D,"In a fire emergency in a healthcare setting, the immediate actions follow the ""RACE"" acronym: R â€“ Rescue (remove residents from immediate danger), A â€“ Alarm (pull the fire alarm to alert others in the facility and automatically notify the fire department), C â€“ Contain (close doors to confine the fire and smoke), and E â€“ Extinguish (use an extinguisher if the fire is small and can be safely put out). After rescuing the resident from immediate danger, pulling the fire alarm is the critical next step to ensure the facility is alerted and emergency services are automatically notified, initiating the broader emergency response.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,"According to State regulations, you must notify the state of changes to your address or phone number within:",10 days,20 days,30 days,60 days,,,,C,"State regulations for Certified Nursing Assistants (CNAs) typically require them to notify the state board or registry of any changes to their contact information, such as address or phone number, within a specified timeframe. While the exact number of days can vary slightly by state, 30 days is a common and widely adopted standard. This ensures that their professional records are kept up-to-date for official communications regarding their certification and practice.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,"To break the chain of infection when caring for a resident, a nursing assistant must:",wear gown and goggles,wash hands,use hand sanitizer,use disposable dishes,,,,A,"To effectively break the chain of infection, nursing assistants must implement appropriate infection control measures. Wearing a gown and goggles (Personal Protective Equipment or PPE) is essential when there is a risk of contact with blood, body fluids, secretions, or excretions, or when performing tasks that may generate splashes or sprays. While hand washing (B) is universally critical and often considered the single most important measure, wearing PPE provides a crucial physical barrier that directly addresses breaking the chain of transmission by protecting the caregiver and preventing spread. Hand sanitizer (C) is an alternative to hand washing but not as comprehensive as PPE when dealing with splashes. Disposable dishes (D) are relevant to food service but not the primary method for breaking the chain during direct patient care.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,"Mr. Owens is hard of hearing and wears hearing aids, but still struggles to understand what you are saying. The first thing you should do is:",face him and talk louder,report this to the charge nurse,leave and try again in ten minutes,check his hearing aid batteries,,,,D,"When a resident with hearing aids is having difficulty understanding, the first and most practical step is to check if the hearing aids are functioning properly. This often means ensuring the batteries are charged and correctly inserted, or that the aid is clean and properly in place. Talking louder (A) may distort sound and cause discomfort. Reporting to the nurse (B) is appropriate if basic checks fail. Leaving (C) would delay necessary communication and care.",Regular,,,
